Title,Summary,Genre,Feature
비밀의 숲,"공감 능력을 잃은 검사가 살인 사건을 파헤친다. 검사는 열혈 여형사의 도움을 받으며, 수사를 방해하는 부패한 정치 상황에 맞선다.",TV 드라마 범죄 한국 드라마 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는
사이코지만 괜찮아,"사랑 따위, 못 느끼면 어때. 태어날 때부터 온기가 없는 동화 작가. 그녀가 사랑을 외면하는 정신 병동 보호사와 마주친다. 이상하지만 꽤 괜찮은, 힐링 로맨틱 코미디.",TV 드라마 로맨스 TV 프로그램 코미디 로맨스 한국 드라마 TV 드라마 TV 프로그램 코미디,엉뚱 기발 가슴 뭉클 풍부한 감정 로맨스
킹덤,"병든 왕을 둘러싸고 흉흉한 소문이 떠돈다. 어둠에 뒤덮인 조선, 기이한 역병에 신음하는 산하. 정체 모를 악에 맞서 백성을 구원할 희망은 오직 세자뿐이다.",웹툰 원작 한국 드라마 TV 프로그램 정치 한국 드라마 시대물 TV 프로그램 스릴러 TV 드라마 TV 프로그램 액션   어드벤처,폭력 흥미진진
슬기로운 의사생활,"탄생과 죽음이 공존하는, 인생의 축소판이라고 불리는 병원에서 특별한 하루하루를 살아가는 사람들의 이야기를 그린 드라마",한국 드라마 TV 드라마 TV 프로그램 코미디,가슴 뭉클
인간수업,"학교 안에서는 모범생, 학교 밖에서는 영리한 범죄자. 그의 비밀스러운 이중생활은 완벽했다. 같은 반 친구가 그의 위험한 사업에 관심을 갖기 전까지는.",TV 드라마 범죄 한국 드라마 TV 프로그램 10대 TV 드라마,다크
루시퍼,지긋지긋한 지옥 생활을 청산하고 은퇴를 선언한 악마. LA로 와 나이트클럽을 열고 인생을 즐기던 어느 날 강력계 형사를 만나면서 새로운 삶을 살기 시작한다.,TV 드라마 범죄 TV 프로그램 판타지 TV 프로그램 만화 원작 TV 드라마 미국 TV 프로그램,흥미진진
모범형사,"내가 직접 잡아넣은 사형수가 무죄라면? 그 억울한 누명 뒤에 사실을 은폐하려는 막강한 권력이 있다면? 그냥 조용히 묻어가는 게 상책일 것이다. 하지만 모범 형사는 달랐다. 어떤 결과가 기다리든, 정의는 바로 세워야 하기에.",TV 드라마 범죄 한국 드라마 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는
사랑의 불시착,"뜻밖의 돌풍은 행운일까, 불운일까. 패러글라이딩 사고로 북한에 불시착한 재벌 딸. 그곳에서 깐깐한 북한군 장교를 만난다. 이 와중에 피어오르는 낯선 감정은 뭐지?",TV 드라마 로맨스 TV 프로그램 코미디 로맨스 한국 드라마 TV 드라마 TV 프로그램 코미디 인기 로맨스,가슴 뭉클 로맨스
이태원 클라쓰,"활력과 욕망이 넘치는 이태원. 한 전과자와 친구들이 꿈을 위해 뭉쳤다. 일단 시작은 술집 창업. 불합리한 세상, 막강한 적이 앞길을 막으면? 기를 쓰고 맞서 싸워야지!",웹툰 원작 한국 드라마 한국 드라마 사회 문제 TV 드라마 TV 드라마,감동 풍부한 감정
빨간 머리 앤,마음에 불꽃을 품은 여자아이 앤. 나이 든 오누이의 초록지붕집에 발을 들이게 된다. 커스버트 남매와 낯선 고아 소녀가 가족이 되고 성장하는 과정을 그려낸 시리즈.,도서 원작의 TV 프로그램 가족이 함께 보기 좋은 TV TV 프로그램 10대 시대물 캐나다 TV 쇼 프로그램 TV 드라마,가슴 뭉클 풍부한 감정
위쳐,"세계적인 판타지 대작이 넷플릭스 시리즈로 다시 태어난다. 어둠과 위험의 세계, 진실은 어디에 있을까. 운명으로 묶인 그들. 위쳐와 마법사, 홀로 남은 공주의 싸움이 시작된다.",TV 프로그램 판타지 도서 원작의 TV 프로그램 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,흥미진진
"우리, 사랑했을까",나쁜데 끌려. 잘났는데 짠해. 어린데 설레. 무서운데 섹시해. 뭔 소리냐고? 되는 일 하나 없던 14년 차 싱글맘에게 4명의 남자가 나타났단 말씀. 로맨스를 기대해 보자고.,TV 드라마 로맨스 TV 프로그램 코미디 로맨스 한국 드라마 TV 드라마 TV 프로그램 코미디,가슴 뭉클 로맨스
블랙 미러,"눈부시게 발전한 첨단 기술. 하지만 인간의 어두운 본능이 그 기술을 이용하면서, 기이한 악몽이 시작된다. ‘디지털 시대의 《환상 특급》’이라 불리는 SF 시리즈.",TV 프로그램 SF 영국 TV 프로그램 TV 프로그램 스릴러 TV 드라마 사이버펑크,현실 붕괴 등골 서늘 불길한 기운 다크 긴장감 넘치는
오티스의 비밀 상담소,"소심한 소년 오티스의 대반전, 그가 아웃사이더 소녀와 함께 섹스 클리닉을 연다. 성 상담사 엄마에게 귀동냥한 산지식을 모두 전수해드려요. 오티스는 절찬 상담 중!",TV 프로그램 10대 영국 TV 프로그램 TV 드라마 TV 프로그램 코미디,선정적 가슴 뭉클
엘리트들,애초부터 어울리지 않는 옷이었을까. 스페인 최고의 명문 사립 학교에 전학 오게 된 세 명의 평범한 아이들. 행운을 붙잡은 줄 알았던 이들은 살인 사건에 깊이 연루된다.,TV 드라마 범죄 TV 프로그램 10대 스페인 TV 시리즈 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,관능적 긴장감 넘치는
좋아하면 울리는,"누군가 나를 좋아한다. 그 사람이 나에게 다가오면 알람이 울린다. 마음을 알려주는 앱 ‘좋알람’의 시대, 힘겹게 살아가는 소녀 조조에게도 풋풋한 사랑이 찾아온다.",웹툰 원작 한국 드라마 TV 드라마 로맨스 한국 드라마 TV 프로그램 10대 TV 드라마,감상적 풍부한 감정 로맨스
부부의 세계,"일과 가정 모두 놓치지 않는 그녀. 다정한 이웃과 친구까지 있어 더없이 행복하다. 그러나 그녀의 세계를 비로소 완성하는 건, 세월에도 변함없는 남편의 사랑. 그러니 그 사랑이 흔들린다는 건, 완벽한 세계에 균열이 생겼다는 것.",TV 드라마 로맨스 한국 드라마 TV 드라마,다크 긴장감 넘치는 로맨스
동백꽃 필 무렵,"천진하지만 강단 있는 싱글 맘 동백. 씩씩하게 살고 싶지만, 세상의 편견이 여전히 힘들다. 이런 그녀를 찾아온 설렘, 어쩌면 사랑. 이제부터, 조금 더 용감해져도 될까.",TV 드라마 로맨스 한국 드라마 TV 드라마 인기 로맨스,불길한 기운 흥미진진 로맨스
슈츠,"뜻밖의 행운일까, 아니면 뛰어난 재능일까. 뉴욕의 거대 로펌에 들어간 대학 중퇴 청년. 엘리트 변호사와 의기투합한 그가 시시하고 따분한 세상을 상대로 소송을 건다.",TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트
지정생존자,가공할 테러로 삽시간에 아수라장이 된 워싱턴. 이제 미합중국의 운명이 하위 각료 한 사람의 손에 달렸다. 긴장을 늦출 수 없는 정치 스릴러.,TV 드라마 범죄 TV 프로그램 정치 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,긴장감 넘치는 흥미진진
오렌지 이즈 더 뉴 블랙,상류층 뉴요커가 과거의 범죄에 발목을 잡힌다. 그녀가 여성 교도소에 수감되면서 벌어지는 일들을 그린 시리즈. 드라마 《위즈》의 제작자가 내놓은 에미상 수상작이다.,도서 원작의 TV 프로그램 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트
빌어먹을 세상 따위,"이제 발돋움을 시작한 사이코패스와 미치도록 떠나고 싶은 반항아. 그들이 가는 곳에는 불운뿐이지만, 이 세상보다야 낫겠지. 그래픽 노블 원작의 어두운 코미디 시리즈.",TV 프로그램 10대 영국 TV 프로그램 TV 드라마 TV 프로그램 코미디,색다른 이야기 다크
블랙 리스트,"악명 높은 지명 수배자가 FBI에 스스로 투항한 후 다른 악당들의 검거에 도움을 주겠다고 제안하고, 신입 프로파일러 엘리자베스 킨을 파트너로 해 달라는 조건을 건다.",TV 드라마 범죄 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,흥미진진
너의 모든 것,"마음이 끌리는 사람에게 다가가기 위해서라면, 무슨 짓이든 할 수 있다. 위험한 매력의 소유자, 집착의 끝을 보여주는 남자. 그의 소름 끼치는 로맨스가 시작된다.",TV 드라마 범죄 도서 원작의 TV 프로그램 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,다크 긴장감 넘치는
더 킹: 영원의 군주,"익숙하고 낯설다. 이곳은 어디고 당신은 누구인가. 평행 세계의 문을 통과한 대한제국 황제. 당황한 그가 강단 있는 형사와 마주친다. 우리, 전에도 만난 적 있지 않나?",TV 드라마 범죄 TV 프로그램 판타지 TV 드라마 로맨스 한국 드라마 TV 드라마,풍부한 감정 로맨스
어둠 속으로,"그 무엇도 태양광을 막을 수 없다. 햇빛에 닿는 순간 죽음뿐. 기이한 우주 현상이 빚어낸 광선을 피하려면 밤 시간대의 지역으로 달아나야만 한다. 납치된 야간 비행기에 탑승한 승객들이 태양에 쫓겨, 멈출 수 없는 도주를 시작한다.",TV 프로그램 SF 도서 원작의 TV 프로그램 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는 풍부한 감정
심야식당: 도쿄 스토리,언뜻 보면 평범해 보이는 한 일본 식당의 단골손님들은 특정한 음식에 대한 공통의 애정을 바탕으로 서로 간에 단순하지만 깊은 유대관계를 쌓아 나간다.,TV 프로그램 만화 원작 일본 TV 프로그램 TV 드라마,잔잔한 분위기 은밀한 가슴 뭉클
굿 걸스,빠듯한 살림과 빚잔치에 울화가 치민 세 여인. 언제까지 이렇게 살아? 동네 마트나 한번 털고 허리 좀 펴자! 생각으로 그쳤으면 좋았을 것을 과감하게 실행에 옮긴다.,TV 드라마 범죄 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트 긴장감 넘치는
쌍갑포차,"한 많은 중생이여, 술 한잔하시겠는가? 500년간 포차를 운영해 온 이모와 신비한 능력이 있는 청년이 알바생으로 있다네. 이곳에 오면 어떤 고민이든 해결해 주고말고!",웹툰 원작 한국 드라마 TV 프로그램 판타지 한국 드라마 TV 드라마 TV 프로그램 코미디,엉뚱 기발 가슴 뭉클
설국열차,"얼어붙은 지구, 살아남으려면 끝없이 달려야 한다. 마지막 인류를 싣고 선로를 따라 순환하는 열차. 조금만 미끄러져도 파멸이 다가온다. 그래도 혁명을 포기할 수는 없다.",TV 드라마 범죄 TV 프로그램 SF TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 사이버펑크,은밀한 다크
절대쌍교,천하를 지배할 영웅은 하나. 강호의 무림 고수들이 운명적인 대결을 펼친다. 쌍둥이 형제지만 서로의 존재를 모르는 그들. 슬픈 사랑도 고통스러운 과거도 피할 수 없다.,TV 프로그램 판타지 도서 원작의 TV 프로그램 중국 본토  TV 프로그램 TV 드라마,풍부한 감정 흥미진진
레인,"죽음의 비를 타고 바이러스가 퍼진다. 황폐해진 스칸디나비아, 그곳에서 6년이 지나도록 살아남은 남매. 그들이 젊은 생존자들과 함께 떠난다. 희망을 찾아, 해답을 찾아.",TV 프로그램 SF TV 프로그램 10대 덴마크 TV 시리즈 스칸디나비아 TV 쇼 TV 프로그램 스릴러 TV 드라마,불길한 기운 다크 긴장감 넘치는 풍부한 감정
아웃랜더,다이애나 개벌든의 인기 판타지 로맨스 소설 시리즈를 각색한 서사 드라마. 18세기 스코틀랜드로 타임슬립한 2차대전 군 간호사와 스코틀랜드 청년의 로맨스가 펼쳐진다.,TV 프로그램 판타지 TV 드라마 로맨스 TV 프로그램 정치 도서 원작의 TV 프로그램 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 인기 로맨스,관능적 은밀한 흥미진진 로맨스
3%,"번영과 폐허, 두 세계로 철저히 양극화된 미래의 세상. 폐허의 땅에서 벗어나 번영의 땅으로 갈 3%의 엘리트로 선발될 기회는 평생 단 한 번뿐이다.",TV 프로그램 SF TV 프로그램 정치 브라질 TV 프로그램 라틴 아메리카 TV 쇼 TV 드라마,관능적 은밀한 흥미진진 로맨스
스캄 프랑스,"프랑스 파리의 한 고등학교. 사랑과 우정의 굴곡 속에서 성장하는 10대들이 있다. 서툴기에 아름답고, 처음이기에 풋풋한 청춘들. 오늘은 또 어떤 하루가 펼쳐질까. 인기 노르웨이 시리즈의 프랑스판 리메이크.",TV 프로그램 10대 프랑스 TV 쇼 TV 드라마,풍부한 감정
루머의 루머의 루머,"친구의 비극적인 자살 후, 미스터리한 일들이 연이어 일어난다. 가슴 아픈 사건들의 중심에 서는 클레이 젠슨. 고등학생이 감당하기에는 너무 힘겨운 시간을 보낸다.",TV 드라마 범죄 도서 원작의 TV 프로그램 TV 프로그램 10대 TV 프로그램 미스터리 TV 드라마 미국 TV 프로그램,다크 긴장감 넘치는 풍부한 감정
로맨스는 별책부록,책을 만들었는데 로맨스가 따라왔다? 잘나가는 스타 작가이자 출판계 역사를 새로 쓴 최연소 편집장. 그가 경력단절녀가 돼버린 전직 카피라이터의 인생에 깊이 뛰어든다.,TV 드라마 로맨스 TV 프로그램 코미디 로맨스 한국 드라마 TV 드라마 TV 프로그램 코미디,감상적 가슴 뭉클 로맨스
라스트 킹덤,"잉글랜드의 마지막 왕국을 물려받은 알프레드. 잉글랜드의 핏줄로 바이킹 전사가 된 우트레드. 이들은 적인가, 동지인가. 라스트 킹덤에 전운이 감도는 지금, 두 남자의 운명이 맞물리기 시작한다.",도서 원작의 TV 프로그램 시대물 영국 TV 프로그램 TV 드라마 TV 프로그램 액션   어드벤처,폭력 다크 흥미진진
보이프렌즈,인기 많은 게 이렇게 괴로울 줄이야. 따라다니는 남자 신입생 때문에 고민하던 청년이 묘략을 세운다. 학교 최고 미남의 가짜 남친이 되는 거야! 그렇게 모든 문제가 해결된 줄 알았다. 진짜 감정이 싹트기 전까진. 태국 인기 소설 원작.,TV 드라마 로맨스 도서 원작의 TV 프로그램 태국 TV 프로그램 TV 드라마,기분 좋아지는 시간 로맨스
다크,"어느 날, 아이가 사라졌다. 처음이 아니다. 3대를 이어온 미스터리, 절박하게 답을 찾으려는 네 가족. 현재와 과거가 얽힌 혼돈의 근원에는 무엇이 도사리고 있는 걸까.",TV 드라마 범죄 TV 프로그램 SF 독일 TV 프로그램 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,현실 붕괴 등골 서늘 불길한 기운 무서운 이야기 긴장감 넘치는
"친애적, 열애적","못하는 게 없는 다재다능한 공대생 퉁녠. 모든 걸 다 갖춘 그녀가 유일하게 약해지는 순간이 있었으니. 바로 짝사랑 그의 앞에 섰을 때! 차가워도 너무 차가운 이 남자, 언젠간 나를 봐줄까? 그녀의 두근두근 사랑 대작전이 시작된다.",TV 드라마 로맨스 도서 원작의 TV 프로그램 TV 프로그램 10대 중국 본토  TV 프로그램 TV 드라마,로맨스
마인드헌터,단지 미치광이의 소행인가. 무차별 잔혹 범죄가 급증한 1970년대 말. FBI 행동과학부 요원들은 잇달아 발생한 강력 사건 해결을 위해 살인마들과 위험한 대화를 시작한다.,TV 드라마 범죄 도서 원작의 TV 프로그램 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,등골 서늘 무서운 이야기
메시아,예리한 CIA 요원이 한 남자를 주목한다. 신의 전령을 자처하며 사람들을 사로잡은 남자. 그의 숭배자가 늘어날수록 사회는 점점 혼란해진다. 실화가 아닌 허구의 이야기.,TV 프로그램 정치 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,도발 은밀한 긴장감 넘치는 풍부한 감정
로스트 인 스페이스,지구보다 나은 삶을 향해 우주로 떠난 로빈슨 가족. 이주지로 향하던 도중 불시착하고 만다. 모든 것이 수상한 미지의 행성. 매 순간 새로운 위험에서 살아남아라!,가족이 함께 보기 좋은 TV TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 외계인 SF,긴장감 넘치는
블랙 썸머,"좀비 대재앙이 세상을 뒤덮은 암흑의 시대. 인류는 절멸의 위기에 처하고, 얼마 안 되는 생존자들은 서로 힘을 모은다. 끝까지 살아남아 사랑하는 이들에게 돌아가기 위해.",TV 프로그램 스릴러 TV 드라마 TV 프로그램 호러 미국 TV 프로그램 TV 프로그램 액션   어드벤처,다크 긴장감 넘치는
눈이 부시게,"살짝 예스러운 이름에 지극히 평범한 스펙, 그래도 꿈만은 야무진 25세 처자. 그녀에게 특별한 점이 있다면 신비한 시계가 있다는 정도? 비극적인 사건 이후 시간을 되돌린 그녀에게 날벼락 같은 현실이 찾아온다. 내가 70대 할머니라니.",TV 드라마 로맨스 한국 드라마 TV 드라마 인기 로맨스,가슴 뭉클 로맨스
첫사랑은 처음이라서,"스무 살 독립, 문란해질 준비는 끝났다. 화끈한 로맨스를 꿈꾸는 태오. 하지만 친구들이 각자의 사정으로 집에 쳐들어오면서, 기대하지 않았던 좌충우돌 동거가 시작된다.",TV 드라마 로맨스 한국 드라마 TV 드라마,감상적 로맨스
보스가 결혼하재요,백혈병 진단을 받은 신인 여자 배우. 다행히 골수가 일치하는 사람을 찾았는데 알고 보니 소속사의 CEO다. 하늘 같은 보스는 말단 배우의 간곡한 청원에 조건을 하나 내거는데. 수술하기 전에 결혼부터 하자고요?,TV 드라마 로맨스 TV 프로그램 코미디 로맨스 중국 본토  TV 프로그램 TV 드라마 TV 프로그램 코미디,로맨스
"하이바이, 마마!",사고로 가족의 곁을 떠나게 된 차유리가 사별의 아픔을 딛고 새 인생을 시작한 남편 조강화와 딸아이 앞에 다시 나타나면서 벌어지는 고스트 엄마의 49일 리얼 환생 스토리,한국 드라마 TV 드라마 TV 프로그램 코미디,가슴 뭉클 풍부한 감정
빌리언스,수단과 방법을 가리지 않고 이득을 취하는 억만장자 헤지펀드 매니저. 야심찬 지방 검사가 그에 대한 철저한 수사를 시작한다.,TV 드라마 미국 TV 프로그램,가슴 뭉클 풍부한 감정
전직고수,"인기 RPG 게임을 제패한 프로게이머, 윗선의 압박으로 은퇴를 선택한다. 최강자라는 타이틀을 내려놓았지만 그동안 쌓아온 실력은 변하지 않는 법. 영광을 되찾기 위한 그의 플레이가 다시 한번 모든 게이머와 팬의 마음을 사로잡는다.",중국 본토  TV 프로그램 TV 드라마 TV 프로그램 액션   어드벤처,가슴 뭉클 흥미진진
베터 콜 사울,"에미상 후보작 《브레이킹 배드》의 스핀 오프 시리즈로, 삼류 변호사 지미 맥길이 악덕 변호사 사울 굿맨으로 변하게 되는 과정을 그린다.",TV 드라마 범죄 TV 드라마 미국 TV 프로그램,색다른 이야기
봄밤,"알 수 없는 이끌림과 묘한 떨림. 이게 다 봄바람 때문일까? 정인과 지호가 마주치고, 그들의 평온한 일상이 흔들린다. 진정한 사랑을 깨닫는 시간, 봄밤이 왔다.",TV 드라마 로맨스 한국 드라마 TV 드라마,가슴 뭉클 풍부한 감정 로맨스
"60일, 지정생존자","갑작스러운 테러로 대참사를 맞은 대한민국. 대통령, 국무총리, 국회의장, 그 모두를 잃었다. 거대한 혼란 속에서 환경부 장관 박무진이 대통령 권한대행으로 지정된다.",TV 프로그램 정치 한국 드라마 TV 드라마,아드레날린 폭발 흥미진진
아이 좀비,좀비가 된 의대생은 인간성을 유지하기 위해 영안실에서 뇌를 먹어치우며 지내던 중 범죄를 해결하는 묘한 재능이 생겼음을 발견한다.,TV 프로그램 만화 원작 TV 프로그램 미스터리 TV 드라마 TV 프로그램 코미디 TV 프로그램 호러 미국 TV 프로그램,엉뚱 기발
하이에나,"머리 쓰는 법정 다툼? 먹고 먹히는 생존 싸움! 처절한 전쟁에서 살아남으려는 두 라이벌 변호사. 상류층 고객의 만족, 불타는 야망의 성취를 위해서라면, 뭔들 못 하겠어?",TV 드라마 로맨스 한국 드라마 TV 드라마,감동 로맨스
저주받은 소녀,"위대한 마법사에게 검을 전해야 한다. 모두가 멀리했으나, 신비한 힘을 가진 소녀 니무에. 그녀가 동족을 구하기 위한 여정을 떠난다. 젊고 매력적인 기사 아서와 함께.",TV 프로그램 판타지 도서 원작의 TV 프로그램 TV 프로그램 10대 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,폭력
열여덟의 순간,외로움에 익숙해져 쉽게 마음을 열지 못하는 아이. 순수하고 따뜻한 마음으로 주변을 보듬는 아이. 완벽해 보이지만 남모를 아픔을 가진 아이. 같은 학교에서 만난 18살 아이들이 악연과 인연으로 얽힌 관계 속에서 한층 성장해가는 이야기.,TV 드라마 로맨스 TV 프로그램 코미디 로맨스 한국 드라마 TV 프로그램 10대 TV 드라마 TV 프로그램 코미디,가슴 뭉클 로맨스
어비스,서로 다른 사고로 이른 나이에 죽은 두 남녀. 그런데 두 사람이 완전히 달라진 외모로 살아난다. 그리고 그들 앞에 닥친 새로운 목표. 자신을 죽인 살인마를 찾아야 한다.,TV 드라마 범죄 TV 프로그램 판타지 한국 드라마 TV 드라마,색다른 이야기 불길한 기운
더 크라운,"엘리자베스 2세의 재위 중 펼쳐진 정치적 투기와 로맨스, 그리고 20세기 후반 세계의 지각을 형성한 사건들을 엮어낸 드라마.",TV 프로그램 정치 영국 TV 프로그램 TV 드라마,은밀한
네버 해브 아이 에버,"최고로 힘든 한 해를 보냈다. 이제 보상을 좀 받아야겠지? 인도계 미국인 소녀 데비의 반란. 올해는 학교에서 제일 불우한 애에서, 부러운 애로 신분 상승할 테다! 응?",TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,엉뚱 기발 가슴 뭉클
보스 프린세스,"정략결혼은 싫어! 삼합회 보스인 아버지에게 반기를 든 딸. 집을 뛰쳐나와 유명 기획사에 경호원으로 들어간다. 목적은 단 하나, 꿈에 그리던 그를 가까이서 볼 거야.",TV 드라마 범죄 TV 드라마 로맨스 TV 프로그램 코미디 로맨스 대만 TV 쇼 TV 드라마 TV 프로그램 코미디,풍부한 감정 흥미진진 로맨스
반 헬싱,3년의 혼수상태에서 깨어난 바네사. 세상은 뱀파이어에게 이미 점령당했다. 살아남으려면 서로 반목하는 한 줌의 생존자들과 함께 적들에 맞서 싸우는 일만이 남았다.,TV 프로그램 판타지 TV 프로그램 만화 원작 캐나다 TV 쇼 프로그램 TV 드라마 TV 프로그램 호러 TV 프로그램 액션   어드벤처,폭력 다크 흥미진진
베이비시터 클럽,"앤 M. 마틴의 사랑받은 책이 현대적으로 재탄생했다. 베이비시터 클럽을 만든 소녀들의 꿈과 우정, 사랑. 아직은 모든 게 서툴지만, 친구들과 함께라면 뭐든 할 수 있어!",TV 프로그램 키즈 도서 원작의 TV 프로그램 가족이 함께 보기 좋은 TV TV 드라마,가슴 뭉클
아스달 연대기,"그곳에서 모든 것이 시작됐다. 태고의 땅 아스. 권력을 향한 욕망, 새로운 사회에 대한 열망, 그리고 가슴 뛰는 사랑을 위해 치열하게 살아간 사람들이 있었다.",TV 프로그램 판타지 한국 드라마 시대물 TV 드라마 TV 프로그램 액션   어드벤처,풍부한 감정 흥미진진
배가본드,"비행기가 추락했고, 그의 하늘도 무너졌다. 하루아침에 사랑하는 조카를 잃은 스턴트맨 차달건. 사고 뒤에 숨은 진실을 쫓던 그는 국정원 블랙 요원 고해리를 만나게 된다.",한국 드라마 TV 프로그램 스릴러 TV 드라마 TV 프로그램 액션   어드벤처,흥미진진
나 홀로 그대,"까칠한 천재 발명가 난도. 그가 개발한 인간미 넘치는 홀로그램 인공 지능 ‘홀로’. 같은 얼굴, 다른 성격인 이 둘이 소연의 인생에 들어온다. 늘 혼자인 그녀의 곁으로.",TV 프로그램 SF TV 드라마 로맨스 한국 드라마 TV 드라마,가슴 뭉클 로맨스
얼터드 카본,"250년 전에 죽음으로 봉인된 죄수. 그가 새로운 육체를 얻어 되살아난다. 이제 부활의 대가를 치를 순간. 비밀과 음모의 미궁 속에서, 기이한 살인 사건을 해결해야 한다.",TV 드라마 범죄 TV 프로그램 SF 도서 원작의 TV 프로그램 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 사이버펑크,현실 붕괴 폭력 다크
페르소나,"재능과 개성이 넘치는 4명의 감독, 그들이 만든 4편의 작품. 그 속에서 1명의 뮤즈가 4개의 페르소나로 변신한다. 때론 귀엽게 때론 묘하게, 삶과 사랑을 이야기한다.",한국 드라마 TV 드라마,현실 붕괴 폭력 다크
피키 블라인더스,"1919년 영국 버밍엄. 토마스 셸비를 주축으로 한 셸비 가문은 악명 높은 범죄 조직 ""피키 블라인더스""를 이끌고 암흑가의 정상을 차지하기 위해 수단과 방법을 가리지 않는다.",TV 드라마 범죄 시대물 영국 TV 프로그램 TV 드라마,폭력
분투파소년: 테니스의 왕자,코트 위에선 누구에게도 지지 않는다 자부하던 테니스 천재 루샤. 그가 아버지의 모교에서 엄청난 녀석들을 만난다. 누구보다 뜨겁게 땀 흘리며 라켓을 휘두르는 동료들을. 선풍적 인기를 끈 만화 《테니스의 왕자》 중국판 실사 드라마.,TV 프로그램 만화 원작 TV 프로그램 10대 중국 본토  TV 프로그램 TV 드라마,기분 좋아지는 시간 감동
바이오해커스,"그날의 사고로 모든 걸 잃었고, 밝혀진 진실은 아무것도 없다. 내가 아는 건, 생물학의 혁신을 이끄는 의대 교수가 연관되어 있다는 사실뿐. 이 교수의 비밀을 추적하려 의대생이 된 그녀. 위험한 바이오해킹의 세계에 휘말리기 시작한다.",TV 프로그램 SF 독일 TV 프로그램 TV 프로그램 스릴러 TV 드라마,풍부한 감정
로크 앤 키,"끔찍한 아버지의 죽음을 뒤로하고, 새집으로 이사한 가족. 아버지 가문의 저택에서 기이한 열쇠를 발견한다. 강력한 힘과 비밀을 간직한 열쇠는 이들을 어디로 데려갈까.",TV 프로그램 판타지 TV 프로그램 10대 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,현실 붕괴 위트
보좌관,"권력의 그늘에서 권력의 정점을 꿈꾼다. 위험한 야심을 품은 국회의원 보좌관 장태준. 이 음모와 탐욕의 세상에서, 그는 살아남을 수 있을까. 위태로운 도박이 시작된다.",TV 프로그램 정치 한국 드라마 사회 문제 TV 드라마 TV 드라마,감동
그레이스 앤 프랭키,에미상 후보에 오른 시리즈. 고상한 그레이스와 괴짜 프랭키는 친구 사이는 아니지만 남편들이 서로에게 사랑에 빠져 그들을 떠나자 유대를 쌓기 시작한다.,시트콤 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트 엉뚱 기발 가슴 뭉클
워킹데드,"눈을 떠보니 세상은 좀비가 점령한 전쟁터. 어디로 갈 것인가, 어떻게 생존할 것인가. 현실이 지옥일 때 희망은 의미가 있는가. 살아남은 자들의 사투가 펼쳐진다.",TV 프로그램 만화 원작 TV 드라마 TV 프로그램 호러 미국 TV 프로그램 TV 프로그램 액션   어드벤처,불길한 기운 무서운 이야기 다크 긴장감 넘치는
프리즌 브레이크,형이 억울하게 살인 누명을 쓰고 수감되자 구조 공학자인 주인공은 악명 높은 폭스 리버 주립 교도소에서 형을 탈옥시키기로 결심한다.,TV 드라마 범죄 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,다크 긴장감 넘치는
삼국지 (극장판),"시대의 위태로움이 절세의 영웅들을 불러낸다. 천하를 삼분하고, 치열하게 지배권을 다퉜던 그들의 장대한 이야기. 권력을 향한 온갖 술수와 계략, 의리와 배신 그리고 뜨거운 야망이 충돌하는 95부작의 대서사시를 8부작으로 압축했다.",TV 프로그램 정치 도서 원작의 TV 프로그램 중국 본토  TV 프로그램 시대물 TV 드라마 TV 프로그램 액션   어드벤처,흥미진진
스파르타쿠스,투기장에서 잔혹한 죽음을 맞을 운명이었던 트라키아의 전사 스파르타쿠스. 자신의 목숨을 노리는 사형 집행자들을 모조리 물리치고 노예 검투사로 부활한다.,TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,관능적 폭력
